Rk,G,Date,Age,Tm,?,Opp,?,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2017-10-18,29-342,ORL,MIA,W (+7),0,16:17,2,4,.500,0,1,.000,3,5,.600,1,3,4,2,0,0,2,1,7,4.8,-2
2,2,2017-10-20,29-344,ORL,@,BRK,L (-5),0,23:09,3,5,.600,2,3,.667,2,2,1.000,1,1,2,5,1,0,2,3,10,10.0,-8
3,3,2017-10-21,29-345,ORL,@,CLE,W (+21),1,26:58,4,6,.667,3,4,.750,1,2,.500,0,4,4,10,1,0,1,2,12,16.4,+19
4,4,2017-10-24,29-348,ORL,BRK,W (+4),1,28:58,5,8,.625,1,3,.333,8,8,1.000,0,1,1,6,3,0,3,4,19,18.3,+17
5,5,2017-10-27,29-351,ORL,SAS,W (+27),1,24:28,3,5,.600,1,2,.500,0,0,0,3,3,6,2,0,0,3,7,10.6,+20
6,6,2017-10-29,29-353,ORL,@,CHO,L (-7),1,23:17,0,7,.000,0,3,.000,0,0,0,0,0,5,0,0,0,1,0,-1.8,-18
7,7,2017-10-30,29-354,ORL,@,NOP,W (+16),1,23:01,1,5,.200,0,2,.000,4,4,1.000,0,1,1,4,3,0,1,0,6,8.0,+4
8,8,2017-11-01,29-356,ORL,@,MEM,W (+2),1,13:54,2,3,.667,0,0,1,1,1.000,0,1,1,3,1,0,1,1,5,5.7,+7
9,2017-11-03,29-358,ORL,CHI,L (-22),Did Not Dress
10,2017-11-05,29-360,ORL,BOS,L (-16),Did Not Dress
11,2017-11-08,29-363,ORL,NYK,W (+13),Inactive
12,2017-11-10,30-000,ORL,@,PHO,W (+16),Did Not Dress
13,2017-11-11,30-001,ORL,@,DEN,L (-18),Did Not Dress
14,2017-11-13,30-003,ORL,@,GSW,L (-10),Did Not Dress
15,2017-11-15,30-005,ORL,@,POR,L (-5),Did Not Dress
16,9,2017-11-18,30-008,ORL,UTA,L (-40),0,17:06,0,3,.000,0,1,.000,0,0,0,1,1,1,0,0,2,1,0,-3.5,-28
17,10,2017-11-20,30-010,ORL,IND,L (-8),0,22:55,2,6,.333,1,5,.200,5,7,.714,0,4,4,4,0,0,5,1,10,4.4,-5
18,11,2017-11-22,30-012,ORL,@,MIN,L (-6),0,12:46,2,3,.667,1,1,1.000,1,1,1.000,0,2,2,3,0,0,0,3,6,6.2,-5
19,12,2017-11-24,30-014,ORL,@,BOS,L (-15),0,12:51,3,4,.750,0,1,.000,0,0,0,1,1,2,0,0,3,0,6,3.1,-15
20,13,2017-11-25,30-015,ORL,@,PHI,L (-19),0,17:26,5,10,.500,3,5,.600,1,1,1.000,0,0,0,1,0,0,1,1,14,8.3,-9
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
21,14,2017-11-27,30-017,ORL,@,IND,L (-12),0,21:47,4,6,.667,1,2,.500,2,3,.667,0,1,1,4,0,0,2,2,11,8.3,-6
22,15,2017-11-29,30-019,ORL,OKC,W (+13),0,17:05,4,5,.800,2,2,1.000,1,2,.500,1,0,1,3,1,0,0,1,11,12.1,+18
23,16,2017-12-01,30-021,ORL,GSW,L (-21),0,17:41,5,9,.556,2,2,1.000,0,0,2,0,2,2,1,0,3,2,12,7.7,-12
24,17,2017-12-03,30-023,ORL,@,NYK,W (+5),0,15:53,1,5,.200,1,3,.333,0,0,0,1,1,0,0,0,1,1,3,-1.2,+5
25,18,2017-12-04,30-024,ORL,@,CHO,L (-10),0,16:09,3,3,1.000,2,2,1.000,5,5,1.000,0,5,5,2,1,0,3,0,13,13.0,-4
26,19,2017-12-06,30-026,ORL,ATL,W (+4),0,21:48,3,6,.500,1,2,.500,2,2,1.000,0,1,1,2,0,0,2,2,9,4.9,+3
27,20,2017-12-08,30-028,ORL,DEN,L (-14),0,24:51,1,6,.167,0,4,.000,4,4,1.000,0,1,1,2,1,0,1,2,6,3.1,-13
28,21,2017-12-09,30-029,ORL,@,ATL,L (-7),0,26:58,2,8,.250,1,5,.200,3,3,1.000,0,2,2,7,3,0,0,1,8,11.3,-1
29,22,2017-12-13,30-033,ORL,LAC,L (-11),0,17:58,2,6,.333,2,4,.500,1,2,.500,0,0,0,1,0,0,2,1,7,1.5,-9
30,23,2017-12-15,30-035,ORL,POR,L (-7),0,28:07,4,10,.400,4,7,.571,2,2,1.000,0,3,3,4,1,0,2,2,14,10.5,0
31,24,2017-12-17,30-037,ORL,@,DET,L (-4),0,29:58,2,9,.222,2,7,.286,6,7,.857,0,1,1,1,0,0,3,5,12,2.1,+1
32,25,2017-12-20,30-040,ORL,@,CHI,L (-18),0,28:24,3,6,.500,3,5,.600,5,5,1.000,0,0,0,1,3,0,3,1,14,11.3,-8
33,26,2017-12-22,30-042,ORL,NOP,L (-14),1,29:34,0,3,.000,0,2,.000,2,3,.667,1,2,3,1,0,0,1,0,2,0.5,-14
34,27,2017-12-23,30-043,ORL,@,WAS,L (-27),0,24:00,4,9,.444,1,5,.200,0,0,0,2,2,2,0,0,0,1,9,5.9,-26
