Rk,G,Date,Age,Tm,?,Opp,?,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,2017-10-18,24-279,ORL,MIA,W (+7),Inactive
2,2017-10-20,24-281,ORL,@,BRK,L (-5),Inactive
3,2017-10-21,24-282,ORL,@,CLE,W (+21),Inactive
4,2017-10-24,24-285,ORL,BRK,W (+4),Inactive
5,2017-10-27,24-288,ORL,SAS,W (+27),Inactive
6,2017-10-29,24-290,ORL,@,CHO,L (-7),Inactive
7,2017-10-30,24-291,ORL,@,NOP,W (+16),Inactive
8,2017-11-01,24-293,ORL,@,MEM,W (+2),Inactive
9,2017-11-03,24-295,ORL,CHI,L (-22),Inactive
10,2017-11-05,24-297,ORL,BOS,L (-16),Inactive
11,2017-11-08,24-300,ORL,NYK,W (+13),Inactive
12,2017-11-10,24-302,ORL,@,PHO,W (+16),Inactive
13,2017-11-11,24-303,ORL,@,DEN,L (-18),Inactive
14,2017-11-13,24-305,ORL,@,GSW,L (-10),Inactive
15,2017-11-15,24-307,ORL,@,POR,L (-5),Inactive
16,2017-11-18,24-310,ORL,UTA,L (-40),Inactive
17,2017-11-20,24-312,ORL,IND,L (-8),Inactive
18,2017-11-22,24-314,ORL,@,MIN,L (-6),Inactive
19,2017-11-24,24-316,ORL,@,BOS,L (-15),Inactive
20,2017-11-25,24-317,ORL,@,PHI,L (-19),Inactive
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
21,2017-11-27,24-319,ORL,@,IND,L (-12),Inactive
22,2017-11-29,24-321,ORL,OKC,W (+13),Inactive
23,2017-12-01,24-323,ORL,GSW,L (-21),Inactive
24,2017-12-03,24-325,ORL,@,NYK,W (+5),Inactive
25,2017-12-04,24-326,ORL,@,CHO,L (-10),Inactive
26,2017-12-06,24-328,ORL,ATL,W (+4),Inactive
27,2017-12-08,24-330,ORL,DEN,L (-14),Inactive
28,2017-12-09,24-331,ORL,@,ATL,L (-7),Inactive
29,1,2017-12-13,24-335,ORL,LAC,L (-11),0,0:59,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0
30,2017-12-15,24-337,ORL,POR,L (-7),Did Not Play
31,2,2017-12-17,24-339,ORL,@,DET,L (-4),0,5:26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+3
32,3,2017-12-20,24-342,ORL,@,CHI,L (-18),0,15:22,2,8,.250,0,3,.000,0,0,0,3,3,2,0,0,0,0,4,1.5,+9
33,4,2017-12-22,24-344,ORL,NOP,L (-14),0,12:00,1,2,.500,0,0,0,1,.000,1,0,1,1,0,0,0,0,2,2.0,+2
34,5,2017-12-23,24-345,ORL,@,WAS,L (-27),0,21:28,1,6,.167,0,2,.000,1,2,.500,0,2,2,1,0,0,0,0,3,0.1,-12
35,2017-12-26,24-348,ORL,@,MIA,L (-18),Inactive
36,2017-12-28,24-350,ORL,DET,W (+13),Inactive
37,2017-12-30,24-352,ORL,MIA,L (-6),Inactive
38,2018-01-01,24-354,ORL,@,BRK,L (-3),Inactive
39,2018-01-03,24-356,ORL,HOU,L (-18),Inactive
40,2018-01-06,24-359,ORL,CLE,L (-4),Inactive
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
41,2018-01-09,24-362,ORL,@,DAL,L (-15),Inactive
42,2018-01-10,24-363,ORL,@,MIL,L (-7),Inactive
43,2018-01-12,25-000,ORL,@,WAS,L (-6),Inactive
44,2018-01-16,25-004,ORL,MIN,W (+6),Inactive
45,2018-01-18,25-006,ORL,@,CLE,L (-1),Inactive
46,2018-01-21,25-009,ORL,@,BOS,W (+8),Inactive
47,2018-01-23,25-011,ORL,SAC,L (-6),Inactive
48,2018-01-27,25-015,ORL,@,IND,L (-2),Inactive
49,2018-01-30,25-018,ORL,@,HOU,L (-7),Inactive
